bande_src,bande_dst,detecteur,delta_t
B04,B05,D04,-0.259918557901983
B04,B05,D05,0.258831361396005
B04,B05,D06,-0.258934480800235
B04,B05,D07,0.258567046599637
B04,B05,D08,-0.258876587402483
B04,B05,D09,0.259355984497233
B04,B05,D10,-0.260964355104079
B04,B05,D11,0.260690635099309
B04,B05,D12,-0.263515207698219
B04,B06,D01,0.524709427299968
B04,B06,D02,-0.528876557800686
B04,B06,D03,0.518043700598355
B04,B06,D04,-0.523790169005224
B04,B06,D05,0.514738426594704
B04,B06,D06,-0.52042675120174
B04,B06,D07,0.513089094893076
B04,B06,D08,-0.520810906404222
B04,B06,D09,0.514625493400672
B04,B06,D10,-0.524401081900578
B04,B06,D11,0.518932459293865
B04,B06,D12,-0.532790120094433
B04,B07,D01,0.788706800798536
B04,B07,D02,-0.792667785099184
B04,B07,D03,0.777860239097208
B04,B07,D04,-0.785003152304853
B04,B07,D05,0.772549877096026
B04,B07,D06,-0.780930826200347
B04,B07,D07,0.771772704698378
B04,B07,D08,-0.781257520800864
B04,B07,D09,0.773801893999917
B04,B07,D10,-0.786769790800463
B04,B07,D11,0.780340841898578
B04,B07,D12,-0.797163146897219
B04,B08,D01,-0.744933036505245
B04,B08,D02,0.747511955400114
B04,B08,D03,-0.735396181902615
B04,B08,D04,0.73975831829739
B04,B08,D05,-0.730263514800754
B04,B08,D06,0.736572345398599
B04,B08,D07,-0.72833673900459
B04,B08,D08,0.736879578595108
B04,B08,D09,-0.731124460500723
B04,B08,D10,0.742084764700849
B04,B08,D11,-0.739233764899837
B04,B08,D12,0.750575819001824
B04,B8A,D01,1.04860136559728
B04,B8A,D02,-1.05916595680173
B04,B8A,D03,1.03477197029861
B04,B8A,D04,-1.04887755380332
B04,B8A,D05,1.02751065279881
B04,B8A,D06,-1.04320006490161
B04,B8A,D07,1.02582818429801
B04,B8A,D08,-1.04453507440485
B04,B8A,D09,1.02859684579744
B04,B8A,D10,-1.05183904099977
B04,B8A,D11,1.03780934529641
B04,B8A,D12,-1.06556247099797
B04,B09,D01,1.58946381529677
B04,B09,D02,-1.59231723139965
B04,B09,D03,1.56859112300299
B04,B09,D04,-1.57533760130173
B04,B09,D05,1.55694529169705
B04,B09,D06,-1.56797414860193
B04,B09,D07,1.55533966579969
B04,B09,D08,-1.5684254292064
B04,B09,D09,1.56209243909689
B04,B09,D10,-1.58006905690127
B04,B09,D11,1.57455398569437
B04,B09,D12,-1.60066546469898
B04,B10,D01,-0.130319368501659
B04,B10,D02,0.152016033702239
B04,B10,D03,-0.126128552001319
B04,B10,D04,0.148970709800778
B04,B10,D05,-0.124200400401605
B04,B10,D06,0.151792133998242
B04,B10,D07,-0.124917551002
B04,B10,D08,0.153214490295795
B04,B10,D09,-0.121581528204842
B04,B10,D10,0.154330519399082
B04,B10,D11,-0.126976391205972
B04,B10,D12,0.160191186805605
B04,B11,D01,0.494429116297397
B04,B11,D02,-0.479200174697326
B04,B11,D03,0.489576667001529
B04,B11,D04,-0.475820791500155
B04,B11,D05,0.487339758801682
B04,B11,D06,-0.469098110101186
B04,B11,D07,0.485883806097263
B04,B11,D08,-0.469715038503637
B04,B11,D09,0.490897723400849
B04,B11,D10,-0.472875303203182
B04,B11,D11,0.4928130811968
